GRAPH_NAME,GRAPH_URL,THREADS,MAX_ITERS,TOLERANCE,ANALYSIS_TYPE,DISABLE_HYPERTHREADING,THREAD_BIND_POLICY,LOGS_GAPBS,ELAPSED_TIME,SPEEDUP,PARALLEL_EFFICIENCY,SEQUENTIAL_TIME
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-06,hpc-performance,True,spread,True,1.2630328,2.730452922521094,0.0310278741195578,3.4486516000000003
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-06,hpc-performance,False,spread,True,1.3145600000000002,2.607190847127556,0.0296271687173585,3.4273088
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-06,performance-snapshot,True,spread,True,5.9260452,1.0,1.0,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-06,performance-snapshot,False,spread,True,5.609233999999999,1.0,1.0,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-06,hotspots,True,spread,True,5.9862694,1.0,1.0,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-06,hotspots,False,spread,True,5.740087399999999,1.0,1.0,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-06,hpc-performance,True,spread,True,5.967435400000001,1.0,1.0,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-06,hpc-performance,False,spread,True,5.758264,1.0,1.0,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-06,performance-snapshot,True,spread,True,4.7901618,1.237128399295406,0.3092820998238514,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-06,performance-snapshot,False,spread,True,4.6451124,1.2075561400839296,0.3018890350209824,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-06,hotspots,True,spread,True,4.853800199999999,1.2333159902214357,0.3083289975553588,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-06,hotspots,False,spread,True,4.7627516,1.20520402533695,0.3013010063342375,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-06,hpc-performance,True,spread,True,4.758983000000001,1.2539308083260647,0.3134827020815162,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-06,hpc-performance,False,spread,True,4.5475894,1.2662233753997227,0.3165558438499307,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-06,performance-snapshot,True,spread,True,3.4096912,1.7380005555928348,0.1448333796327362,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-06,performance-snapshot,False,spread,True,3.3542584,1.672272476085921,0.1393560396738267,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-06,hotspots,True,spread,True,3.5497246,1.6864038973615023,0.1405336581134585,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-06,hotspots,False,spread,True,3.5189576,1.631189702314117,0.1359324751928431,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-06,hpc-performance,True,spread,True,3.3994444,1.755414914272462,0.1462845761893718,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-06,hpc-performance,False,spread,True,3.3320609999999995,1.728138830591637,0.1440115692159697,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-06,performance-snapshot,True,spread,True,3.0191106000000003,1.9628446867762968,0.0892202130352862,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-06,performance-snapshot,False,spread,True,2.8680816,1.955744215924679,0.0888974643602126,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-06,hotspots,True,spread,True,3.0990264000000005,1.931661311436392,0.0878027868834723,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-06,hotspots,False,spread,True,3.07172,1.8686883570117063,0.0849403798641684,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-06,hpc-performance,True,spread,True,2.999013,1.989799777460118,0.0904454444300053,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-06,hpc-performance,False,spread,True,2.9678586000000005,1.9402083374187704,0.0881912880644895,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-06,performance-snapshot,True,spread,True,2.863147,2.0697663095887147,0.0739202253424541,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-06,performance-snapshot,False,spread,True,2.792724600000001,2.008516700859081,0.0717327393163957,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-06,hotspots,True,spread,True,3.002263,1.9939190537271383,0.0712113947759692,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-06,hotspots,False,spread,True,2.9249154000000006,1.9624798036893645,0.0700885644174773,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-06,hpc-performance,True,spread,True,2.9631936,2.0138526892066726,0.0719233103288097,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-06,hpc-performance,False,spread,True,2.939662,1.9588183947678333,0.0699577998131369,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-06,performance-snapshot,True,spread,True,2.7229956,2.17629628193303,0.0604526744981397,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-06,performance-snapshot,False,spread,True,2.6991142,2.078175869698288,0.0577271074916191,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-06,hotspots,True,spread,True,2.8635788,2.090485304612536,0.0580690362392371,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-06,hotspots,False,spread,True,2.8480022,2.0154785695039137,0.0559855158195531,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-06,hpc-performance,True,spread,True,2.907176,2.05265708027309,0.057018252229808,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-06,hpc-performance,False,spread,True,2.8751400000000005,2.002776908254902,0.0556326918959694,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-06,performance-snapshot,True,spread,True,2.7424248,2.160877920882279,0.0491108618382336,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-06,performance-snapshot,False,spread,True,2.6645548000000003,2.105129907630347,0.0478438615370533,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-06,hotspots,True,spread,True,2.8411666,2.106975845767017,0.0478858146765231,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-06,hotspots,False,spread,True,2.8285286,2.029354555580594,0.0461216944450135,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-06,hpc-performance,True,spread,True,2.8990660000000004,2.058399291357976,0.0467818020763176,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-06,hpc-performance,False,spread,True,2.8776628,2.001021106434013,0.0454777524189548,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-06,performance-snapshot,True,spread,True,2.6724512,2.217456842616995,0.0335978309487423,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-06,performance-snapshot,False,spread,True,2.6125286,2.147051710744908,0.0325310865264379,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-06,hotspots,True,spread,True,2.8114112,2.129275646337327,0.0322617522172322,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-06,hotspots,False,spread,True,2.7578450000000005,2.0813669368655594,0.0315358626797812,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-06,hpc-performance,True,spread,True,3.0560724,1.9526485694514308,0.0295855843856277,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-06,hpc-performance,False,spread,True,2.9658214000000003,1.941541051662787,0.0294172886615573,5.758264
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-06,performance-snapshot,True,spread,True,2.7035518000000005,2.191948088436848,0.0249085010049641,5.9260452
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-06,performance-snapshot,False,spread,True,2.6057740000000003,2.152617226206109,0.0244615593887057,5.609233999999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-06,hotspots,True,spread,True,2.9498246000000004,2.029364525606031,0.0230609605182503,5.9862694
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-06,hotspots,False,spread,True,2.7613624000000003,2.07871570931798,0.0236217694240679,5.740087399999999
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-06,hpc-performance,True,spread,True,3.188842,1.871348721573537,0.0212653263815174,5.967435400000001
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-06,hpc-performance,False,spread,True,3.0707174000000004,1.875217823691623,0.0213092934510411,5.758264
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-06,performance-snapshot,True,spread,True,29.142801,1.0,1.0,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-06,performance-snapshot,False,spread,True,24.9192472,1.0,1.0,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-06,hotspots,True,spread,True,31.1819368,1.0,1.0,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-06,hotspots,False,spread,True,26.2707918,1.0,1.0,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-06,hpc-performance,True,spread,True,29.7222964,1.0,1.0,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-06,hpc-performance,False,spread,True,25.5642648,1.0,1.0,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-06,performance-snapshot,True,spread,True,14.698352200000002,1.982725723499808,0.495681430874952,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-06,performance-snapshot,False,spread,True,10.8574906,2.295120310764994,0.5737800776912485,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-06,hotspots,True,spread,True,14.8114016,2.105265770391372,0.5263164425978429,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-06,hotspots,False,spread,True,11.0485502,2.377759192332765,0.5944397980831911,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-06,hpc-performance,True,spread,True,14.1309338,2.103349772964049,0.5258374432410122,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-06,hpc-performance,False,spread,True,10.799124,2.367253566122585,0.5918133915306464,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,12,500,1e-06,performance-snapshot,True,spread,True,8.177635,3.563719950817076,0.2969766625680897,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,12,500,1e-06,performance-snapshot,False,spread,True,6.3790736,3.9064053438731294,0.325533778656094,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,12,500,1e-06,hotspots,True,spread,True,8.327514999999998,3.744446788747904,0.3120372323956587,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,12,500,1e-06,hotspots,False,spread,True,6.498177199999999,4.042794000754551,0.3368995000628793,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,12,500,1e-06,hpc-performance,True,spread,True,8.252853199999999,3.601457057299893,0.3001214214416577,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,12,500,1e-06,hpc-performance,False,spread,True,6.52778,3.916226465965458,0.3263522054971215,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,22,500,1e-06,performance-snapshot,True,spread,True,7.331473399999998,3.975026493310336,0.1806830224231971,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,22,500,1e-06,performance-snapshot,False,spread,True,5.676915800000001,4.389574916717982,0.1995261325780901,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,22,500,1e-06,hotspots,True,spread,True,7.482778999999999,4.167159928149689,0.1894163603704404,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,22,500,1e-06,hotspots,False,spread,True,5.7665716,4.555703739115977,0.2070774426870898,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,22,500,1e-06,hpc-performance,True,spread,True,7.470182599999999,3.9787911476220144,0.1808541430737279,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,22,500,1e-06,hpc-performance,False,spread,True,5.630143,4.540606659546658,0.2063912117975753,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,28,500,1e-06,performance-snapshot,True,spread,True,8.0946264,3.6002651092087463,0.1285808967574552,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,28,500,1e-06,performance-snapshot,False,spread,True,6.1755956,4.035116418568599,0.1441113006631642,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,28,500,1e-06,hotspots,True,spread,True,8.272760199999999,3.769230105328087,0.1346153609045745,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,28,500,1e-06,hotspots,False,spread,True,6.027368399999999,4.358584054692924,0.155663716239033,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,28,500,1e-06,hpc-performance,True,spread,True,8.4864254,3.502334021577566,0.1250833579134845,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,28,500,1e-06,hpc-performance,False,spread,True,5.8894182,4.340711413565435,0.155025407627337,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,36,500,1e-06,performance-snapshot,True,spread,True,8.139052199999998,3.5806136001929074,0.0994614888942474,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,36,500,1e-06,performance-snapshot,False,spread,True,6.6588058000000006,3.742299737889938,0.1039527704969427,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,36,500,1e-06,hotspots,True,spread,True,8.505108400000001,3.6662597739495,0.101840549276375,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,36,500,1e-06,hotspots,False,spread,True,6.773603400000001,3.878407141463287,0.1077335317073135,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,36,500,1e-06,hpc-performance,True,spread,True,8.5539904,3.4746703012432656,0.0965186194789795,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,36,500,1e-06,hpc-performance,False,spread,True,6.8464016,3.733970966587762,0.1037214157385489,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,44,500,1e-06,performance-snapshot,True,spread,True,8.1691294,3.567430453482596,0.0810779648518771,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,44,500,1e-06,performance-snapshot,False,spread,True,6.3998014,3.893753203029081,0.0884943909779336,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,44,500,1e-06,hotspots,True,spread,True,8.3972736,3.7133405775893737,0.0843941040361221,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,44,500,1e-06,hotspots,False,spread,True,6.5141064,4.032907997941207,0.0916569999532092,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,44,500,1e-06,hpc-performance,True,spread,True,8.553331,3.4749381732099462,0.0789758675729533,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,44,500,1e-06,hpc-performance,False,spread,True,7.953354800000001,3.214274409083321,0.07305169111553,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,66,500,1e-06,performance-snapshot,True,spread,True,8.2045864,3.552013420201169,0.0538183851545631,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,66,500,1e-06,performance-snapshot,False,spread,True,7.0382566,3.5405425826617347,0.0536445845857838,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,66,500,1e-06,hotspots,True,spread,True,8.2390434,3.784655000118096,0.0573432575775469,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,66,500,1e-06,hotspots,False,spread,True,7.3372478,3.580469477942397,0.0542495375445817,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,66,500,1e-06,hpc-performance,True,spread,True,8.5675376,3.469176067578624,0.0525632737511912,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,66,500,1e-06,hpc-performance,False,spread,True,8.8799124,2.878887048480343,0.0436195007345506,25.5642648
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,88,500,1e-06,performance-snapshot,True,spread,True,8.222246600000002,3.5443842075960106,0.0402770932681364,29.142801
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,88,500,1e-06,performance-snapshot,False,spread,True,8.265163,3.0149734736023963,0.0342610622000272,24.9192472
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,88,500,1e-06,hotspots,True,spread,True,8.365376999999999,3.727499286643029,0.0423579464391253,31.1819368
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,88,500,1e-06,hotspots,False,spread,True,8.554087599999999,3.0711389722031845,0.0348993065023089,26.2707918
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,88,500,1e-06,hpc-performance,True,spread,True,9.289791,3.199458028711303,0.036357477598992,29.7222964
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,88,500,1e-06,hpc-performance,False,spread,True,8.858575599999998,2.885821147137922,0.0327934221265672,25.5642648
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,1,500,1e-06,performance-snapshot,True,spread,True,1.0035033999999996,1.0,1.0,1.0035033999999996
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,1,500,1e-06,performance-snapshot,False,spread,True,1.056639,1.0,1.0,1.056639
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,1,500,1e-06,hotspots,True,spread,True,1.0799908,1.0,1.0,1.0799908
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,1,500,1e-06,hotspots,False,spread,True,1.2268726,1.0,1.0,1.2268726
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,1,500,1e-06,hpc-performance,True,spread,True,0.9876288,1.0,1.0,0.9876288
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,1,500,1e-06,hpc-performance,False,spread,True,1.2061268,1.0,1.0,1.2061268
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,4,500,1e-06,performance-snapshot,True,spread,True,0.7642206,1.3131069746091633,0.3282767436522908,1.0035033999999996
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,4,500,1e-06,performance-snapshot,False,spread,True,0.7483118,1.4120303862641217,0.3530075965660304,1.056639
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,4,500,1e-06,hotspots,True,spread,True,0.880935,1.225959690556057,0.3064899226390142,1.0799908
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,4,500,1e-06,hotspots,False,spread,True,0.8709174,1.4087129273109025,0.3521782318277256,1.2268726
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,4,500,1e-06,hpc-performance,True,spread,True,0.7665488,1.2884095572258412,0.3221023893064603,0.9876288
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,4,500,1e-06,hpc-performance,False,spread,True,0.7317836000000001,1.6482014628368276,0.4120503657092069,1.2061268
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,12,500,1e-06,performance-snapshot,True,spread,True,0.4453623999999999,2.253228831172097,0.1877690692643414,1.0035033999999996
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,12,500,1e-06,performance-snapshot,False,spread,True,0.4541807999999999,2.3264721890489435,0.1938726824207453,1.056639
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,12,500,1e-06,hotspots,True,spread,True,0.5442832,1.984244231679391,0.1653536859732825,1.0799908
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,12,500,1e-06,hotspots,False,spread,True,0.5571208000000001,2.202166208836575,0.1835138507363812,1.2268726
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,12,500,1e-06,hpc-performance,True,spread,True,0.4815687999999999,2.05085711532807,0.1709047596106724,0.9876288
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,12,500,1e-06,hpc-performance,False,spread,True,0.5075704,2.3762748970389134,0.1980229080865761,1.2061268
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,22,500,1e-06,performance-snapshot,True,spread,True,0.3769033999999999,2.662494952287509,0.1210224978312504,1.0035033999999996
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,22,500,1e-06,performance-snapshot,False,spread,True,0.395732,2.6700873318306333,0.1213676059923015,1.056639
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,22,500,1e-06,hotspots,True,spread,True,0.4786315999999999,2.256413492130483,0.1025642496422946,1.0799908
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,22,500,1e-06,hotspots,False,spread,True,0.5062196,2.423597584921643,0.1101635265873474,1.2268726
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,22,500,1e-06,hpc-performance,True,spread,True,0.4703072,2.099965299276728,0.0954529681489421,0.9876288
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,22,500,1e-06,hpc-performance,False,spread,True,0.522416,2.3087478178310006,0.1049430826286818,1.2061268
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,28,500,1e-06,performance-snapshot,True,spread,True,0.3471053999999999,2.8910624841906807,0.1032522315782386,1.0035033999999996
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,28,500,1e-06,performance-snapshot,False,spread,True,0.3922704,2.6936495845722748,0.0962017708775812,1.056639
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,28,500,1e-06,hotspots,True,spread,True,0.455971,2.3685515087582325,0.084591125312794,1.0799908
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,28,500,1e-06,hotspots,False,spread,True,0.5440334,2.2551420556164383,0.080540787700587,1.2268726
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,28,500,1e-06,hpc-performance,True,spread,True,0.4689729999999999,2.1059395743464977,0.075212127655232,0.9876288
com-LiveJournal,https://snap.stanford.edu/data/bigdata/communities/com-lj.all.cmty.txt.gz,28,500,1e-06,hpc-performance,False,spread,True,0.5478455999999999,2.201581613505704,0.0786279147680608,1.2061268
