GRAPH_NAME,THREADS,DISABLE_HYPERTHREADING,THREAD_BIND_POLICY,RUN,ELAPSED_TIME,SPEEDUP
com-LiveJournal,12,true,close,8,0.01486,3.4820323014804844
com-LiveJournal,12,true,close,9,0.01272,4.067845911949685
com-LiveJournal,12,true,close,10,0.01656,3.1245772946859907
com-LiveJournal,12,true,spread,1,0.01506,2.535126162018592
com-LiveJournal,12,true,spread,2,0.01503,2.5401862940785094
com-LiveJournal,12,true,spread,3,0.01447,2.638493434692467
com-LiveJournal,12,true,spread,4,0.01399,2.7290207290922086
com-LiveJournal,12,true,spread,5,0.01532,2.49210182767624
com-LiveJournal,12,true,spread,6,0.01507,2.533443928334439
com-LiveJournal,12,true,spread,7,0.01435,2.6605574912891985
com-LiveJournal,12,true,spread,8,0.01492,2.5589142091152817
com-LiveJournal,12,true,spread,9,0.01347,2.834372680029696
com-LiveJournal,12,true,spread,10,0.01494,2.5554886211512717
com-LiveJournal,22,false,close,1,0.01381,3.6555394641564085
com-LiveJournal,22,false,close,2,0.01393,3.624048815506102
com-LiveJournal,22,false,close,3,0.01411,3.5778171509567684
com-LiveJournal,22,false,close,4,0.01479,3.413319810682894
com-LiveJournal,22,false,close,5,0.01467,3.4412406271301976
com-LiveJournal,22,false,close,6,0.01452,3.4767906336088155
com-LiveJournal,22,false,close,7,0.01414,3.5702263083451204
com-LiveJournal,22,false,close,8,0.0145,3.4815862068965515
com-LiveJournal,22,false,close,9,0.01463,3.4506493506493503
com-LiveJournal,22,false,close,10,0.0145,3.4815862068965515
com-LiveJournal,22,false,spread,1,0.01148,3.5816202090592326
com-LiveJournal,22,false,spread,2,0.01143,3.5972878390201224
com-LiveJournal,22,false,spread,3,0.01133,3.6290379523389227
com-LiveJournal,22,false,spread,4,0.01152,3.569184027777777
com-LiveJournal,22,false,spread,5,0.01148,3.5816202090592326
com-LiveJournal,22,false,spread,6,0.01037,3.964995178399228
com-LiveJournal,22,false,spread,7,0.01004,4.095318725099601
com-LiveJournal,22,false,spread,8,0.01163,3.53542562338779
com-LiveJournal,22,false,spread,9,0.01125,3.654844444444444
com-LiveJournal,22,false,spread,10,0.01126,3.6515985790408525
com-LiveJournal,22,true,close,1,0.01406,3.6801564722617353
com-LiveJournal,22,true,close,2,0.01293,4.001778808971384
com-LiveJournal,22,true,close,3,0.01293,4.001778808971384
com-LiveJournal,22,true,close,4,0.01302,3.974116743471582
com-LiveJournal,22,true,close,5,0.01374,3.7658660844250362
com-LiveJournal,22,true,close,6,0.01331,3.8875281743050336
com-LiveJournal,22,true,close,7,0.01252,4.132827476038338
com-LiveJournal,22,true,close,8,0.0125,4.13944
com-LiveJournal,22,true,close,9,0.01333,3.881695423855964
com-LiveJournal,22,true,close,10,0.01388,3.7278818443804034
com-LiveJournal,22,true,spread,1,0.01154,3.3084055459272097
com-LiveJournal,22,true,spread,2,0.01133,3.3697263901147396
com-LiveJournal,22,true,spread,3,0.01115,3.4241255605381165
com-LiveJournal,22,true,spread,4,0.01078,3.5416512059369203
com-LiveJournal,22,true,spread,5,0.01112,3.4333633093525178
com-LiveJournal,22,true,spread,6,0.01106,3.4519891500904154
com-LiveJournal,22,true,spread,7,0.0113,3.3786725663716815
com-LiveJournal,22,true,spread,8,0.01138,3.354920913884007
com-LiveJournal,22,true,spread,9,0.01117,3.417994628469114
com-LiveJournal,22,true,spread,10,0.0104,3.6710576923076923
com-LiveJournal,28,false,close,1,0.01311,3.8507246376811595
com-LiveJournal,28,false,close,2,0.01388,3.6371037463976945
com-LiveJournal,28,false,close,3,0.01319,3.8273692191053827
com-LiveJournal,28,false,close,4,0.01362,3.7065345080763583
com-LiveJournal,28,false,close,5,0.0134,3.7673880597014926
com-LiveJournal,28,false,close,6,0.01357,3.7201915991156964
com-LiveJournal,28,false,close,7,0.01307,3.8625095638867637
com-LiveJournal,28,false,close,8,0.01287,3.9225330225330226
com-LiveJournal,28,false,close,9,0.01321,3.8215745647236945
com-LiveJournal,28,false,close,10,0.01289,3.91644685802948
com-LiveJournal,28,false,spread,1,0.00998,4.119939879759519
com-LiveJournal,28,false,spread,2,0.0097,4.238865979381442
com-LiveJournal,28,false,spread,3,0.01025,4.011414634146341
com-LiveJournal,28,false,spread,4,0.00909,4.5233223322332226
com-LiveJournal,28,false,spread,5,0.00991,4.149041372351159
com-LiveJournal,28,false,spread,6,0.00982,4.187067209775966
com-LiveJournal,28,false,spread,7,0.00922,4.459544468546636
com-LiveJournal,28,false,spread,8,0.00958,4.291962421711899
com-LiveJournal,28,false,spread,9,0.00968,4.2476239669421485
com-LiveJournal,28,false,spread,10,0.00939,4.378807241746538
com-LiveJournal,28,true,close,1,0.0109,4.747064220183486
com-LiveJournal,28,true,close,2,0.01105,4.6826244343891394
com-LiveJournal,28,true,close,3,0.01053,4.91386514719848
com-LiveJournal,28,true,close,4,0.01115,4.640627802690583
com-LiveJournal,28,true,close,5,0.01099,4.708189262966333
com-LiveJournal,28,true,close,6,0.01113,4.648966756513927
com-LiveJournal,28,true,close,7,0.01068,4.8448501872659175
com-LiveJournal,28,true,close,8,0.01062,4.872222222222223
com-LiveJournal,28,true,close,9,0.01092,4.738369963369964
com-LiveJournal,28,true,close,10,0.01031,5.018719689621727
com-LiveJournal,28,true,spread,1,0.01004,3.802689243027888
com-LiveJournal,28,true,spread,2,0.00907,4.209371554575523
com-LiveJournal,28,true,spread,3,0.00946,4.03583509513742
com-LiveJournal,28,true,spread,4,0.01009,3.783845391476709
com-LiveJournal,28,true,spread,5,0.00982,3.8878818737270873
com-LiveJournal,28,true,spread,6,0.00965,3.9563730569948183
com-LiveJournal,28,true,spread,7,0.00988,3.8642712550607285
com-LiveJournal,28,true,spread,8,0.00905,4.2186740331491706
com-LiveJournal,28,true,spread,9,0.00887,4.304284103720406
com-LiveJournal,28,true,spread,10,0.00986,3.872109533468559
com-LiveJournal,36,false,close,1,0.01249,4.041873498799039
com-LiveJournal,36,false,close,2,0.01287,3.9225330225330226
com-LiveJournal,36,false,close,3,0.01281,3.9409055425448867
com-LiveJournal,36,false,close,4,0.01205,4.189460580912863
com-LiveJournal,36,false,close,5,0.01246,4.051605136436597
com-LiveJournal,36,false,close,6,0.01281,3.9409055425448867
com-LiveJournal,36,false,close,7,0.01218,4.144745484400657
com-LiveJournal,36,false,close,8,0.01269,3.9781717888100867
com-LiveJournal,36,false,close,9,0.01309,3.8566080977845685
com-LiveJournal,36,false,close,10,0.01288,3.9194875776397513
com-LiveJournal,36,false,spread,1,0.00832,4.9419471153846155
com-LiveJournal,36,false,spread,2,0.00892,4.6095291479820615
com-LiveJournal,36,false,spread,3,0.00857,4.797782963827304
com-LiveJournal,36,false,spread,4,0.00823,4.99599027946537
com-LiveJournal,36,false,spread,5,0.00848,4.848702830188679
com-LiveJournal,36,false,spread,6,0.00887,4.635512965050732
com-LiveJournal,36,false,spread,7,0.00845,4.865917159763313
com-LiveJournal,36,false,spread,8,0.00836,4.918301435406698
com-LiveJournal,36,false,spread,9,0.00848,4.848702830188679
com-LiveJournal,36,false,spread,10,0.00877,4.68836944127708
com-LiveJournal,36,true,close,1,0.00885,5.846666666666666
com-LiveJournal,36,true,close,2,0.0089,5.813820224719101
com-LiveJournal,36,true,close,3,0.00898,5.762026726057906
com-LiveJournal,36,true,close,4,0.00893,5.794288913773795
com-LiveJournal,36,true,close,5,0.00891,5.80729517396184
com-LiveJournal,36,true,close,6,0.00826,6.264285714285714
com-LiveJournal,36,true,close,7,0.00885,5.846666666666666
com-LiveJournal,36,true,close,8,0.00903,5.730121816168327
com-LiveJournal,36,true,close,9,0.00885,5.846666666666666
com-LiveJournal,36,true,close,10,0.00913,5.6673603504928804
com-LiveJournal,36,true,spread,1,0.00858,4.449766899766899
com-LiveJournal,36,true,spread,2,0.00865,4.4137572254335256
com-LiveJournal,36,true,spread,3,0.00847,4.5075560802833525
com-LiveJournal,36,true,spread,4,0.00858,4.449766899766899
com-LiveJournal,36,true,spread,5,0.00836,4.566866028708134
com-LiveJournal,36,true,spread,6,0.00838,4.555966587112171
com-LiveJournal,36,true,spread,7,0.0083,4.599879518072289
com-LiveJournal,36,true,spread,8,0.00855,4.4653801169590635
com-LiveJournal,36,true,spread,9,0.00846,4.5128841607565
com-LiveJournal,36,true,spread,10,0.00853,4.475849941383353
com-LiveJournal,44,false,close,1,0.01155,4.370822510822511
com-LiveJournal,44,false,close,2,0.01162,4.344492254733218
com-LiveJournal,44,false,close,3,0.01208,4.1790562913907285
com-LiveJournal,44,false,close,4,0.01238,4.077786752827141
com-LiveJournal,44,false,close,5,0.01268,3.9813091482649843
com-LiveJournal,44,false,close,6,0.01254,4.025757575757575
com-LiveJournal,44,false,close,7,0.01228,4.11099348534202
com-LiveJournal,44,false,close,8,0.01218,4.144745484400657
com-LiveJournal,44,false,close,9,0.01246,4.051605136436597
com-LiveJournal,44,false,close,10,0.01214,4.15840197693575
com-LiveJournal,44,false,spread,1,0.00798,5.15250626566416
com-LiveJournal,44,false,spread,2,0.00797,5.158971141781681
com-LiveJournal,44,false,spread,3,0.00775,5.305419354838709
com-LiveJournal,44,false,spread,4,0.00771,5.332944228274967
com-LiveJournal,44,false,spread,5,0.00781,5.264660691421254
com-LiveJournal,44,false,spread,6,0.0083,4.953855421686746
com-LiveJournal,44,false,spread,7,0.00766,5.367754569190599
com-LiveJournal,44,false,spread,8,0.00775,5.305419354838709
com-LiveJournal,44,false,spread,9,0.0077,5.339870129870129
com-LiveJournal,44,false,spread,10,0.00789,5.21128010139417
com-LiveJournal,44,true,close,1,0.00798,6.484085213032582
com-LiveJournal,44,true,close,2,0.00805,6.427701863354037
com-LiveJournal,44,true,close,3,0.00763,6.781520314547837
com-LiveJournal,44,true,close,4,0.00778,6.650771208226221
com-LiveJournal,44,true,close,5,0.0079,6.549746835443037
com-LiveJournal,44,true,close,6,0.00788,6.566370558375635
com-LiveJournal,44,true,close,7,0.00806,6.419727047146402
com-LiveJournal,44,true,close,8,0.00799,6.475969962453066
com-LiveJournal,44,true,close,9,0.00796,6.50037688442211
com-LiveJournal,44,true,close,10,0.00794,6.516750629722922
com-LiveJournal,44,true,spread,1,0.00814,4.690294840294841
com-LiveJournal,44,true,spread,2,0.00798,4.784335839598998
com-LiveJournal,44,true,spread,3,0.00835,4.572335329341318
com-LiveJournal,44,true,spread,4,0.00769,4.964759427828349
com-LiveJournal,44,true,spread,5,0.00789,4.838910012674272
com-LiveJournal,44,true,spread,6,0.00785,4.863566878980892
com-LiveJournal,44,true,spread,7,0.00753,5.070252324037184
com-LiveJournal,44,true,spread,8,0.00762,5.010367454068241
com-LiveJournal,44,true,spread,9,0.00788,4.845050761421319
com-LiveJournal,44,true,spread,10,0.00789,4.838910012674272
com-LiveJournal,66,false,close,1,0.00954,5.291719077568135
com-LiveJournal,66,false,close,2,0.00891,5.665881032547699
com-LiveJournal,66,false,close,3,0.00907,5.5659316427783905
com-LiveJournal,66,false,close,4,0.009,5.609222222222223
com-LiveJournal,66,false,close,5,0.00947,5.330834213305175
com-LiveJournal,66,false,close,6,0.00935,5.399251336898395
com-LiveJournal,66,false,close,7,0.00932,5.4166309012875535
com-LiveJournal,66,false,close,8,0.00865,5.836184971098266
com-LiveJournal,66,false,close,9,0.0092,5.4872826086956525
com-LiveJournal,66,false,close,10,0.00927,5.445846817691478
com-LiveJournal,66,false,spread,1,0.00804,5.114054726368158
com-LiveJournal,66,false,spread,2,0.00796,5.165452261306532
com-LiveJournal,66,false,spread,3,0.00805,5.107701863354037
com-LiveJournal,66,false,spread,4,0.00831,4.947894103489771
com-LiveJournal,66,false,spread,5,0.00826,4.977845036319612
com-LiveJournal,66,false,spread,6,0.00808,5.088737623762375
com-LiveJournal,66,false,spread,7,0.00818,5.026528117359413
com-LiveJournal,66,false,spread,8,0.00853,4.820281359906213
com-LiveJournal,66,false,spread,9,0.00902,4.558425720620842
com-LiveJournal,66,false,spread,10,0.00769,5.3468140442132635
com-LiveJournal,66,true,close,1,0.0094,5.504574468085106
com-LiveJournal,66,true,close,2,0.01014,5.102859960552268
com-LiveJournal,66,true,close,3,0.00991,5.2212916246215935
com-LiveJournal,66,true,close,4,0.00947,5.4638859556494195
com-LiveJournal,66,true,close,5,0.00973,5.317882836587872
com-LiveJournal,66,true,close,6,0.01046,4.946749521988528
com-LiveJournal,66,true,close,7,0.00953,5.429485834207765
com-LiveJournal,66,true,close,8,0.01053,4.91386514719848
com-LiveJournal,66,true,close,9,0.0096,5.389895833333333
com-LiveJournal,66,true,close,10,0.00957,5.406792058516196
com-LiveJournal,66,true,spread,1,0.00969,3.940041279669762
com-LiveJournal,66,true,spread,2,0.00973,3.923843782117163
com-LiveJournal,66,true,spread,3,0.00944,4.044385593220339
com-LiveJournal,66,true,spread,4,0.0093,4.105268817204301
com-LiveJournal,66,true,spread,5,0.00949,4.023076923076923
com-LiveJournal,66,true,spread,6,0.00951,4.014616193480546
com-LiveJournal,66,true,spread,7,0.0096,3.9769791666666667
com-LiveJournal,66,true,spread,8,0.0095,4.0188421052631575
com-LiveJournal,66,true,spread,9,0.00966,3.952277432712215
com-LiveJournal,66,true,spread,10,0.00956,3.993619246861924
com-LiveJournal,88,false,close,1,0.00842,5.995605700712589
com-LiveJournal,88,false,close,2,0.00845,5.9743195266272195
com-LiveJournal,88,false,close,3,0.00818,6.171515892420538
com-LiveJournal,88,false,close,4,0.00814,6.201842751842752
com-LiveJournal,88,false,close,5,0.00799,6.318272841051313
com-LiveJournal,88,false,close,6,0.00838,6.024224343675417
com-LiveJournal,88,false,close,7,0.00833,6.060384153661464
com-LiveJournal,88,false,close,8,0.00789,6.398352344740178
com-LiveJournal,88,false,close,9,0.00963,5.242263759086189
com-LiveJournal,88,false,close,10,0.00833,6.060384153661464
com-LiveJournal,88,false,spread,1,0.00816,5.038848039215686
com-LiveJournal,88,false,spread,2,0.00814,5.0512285012285005
com-LiveJournal,88,false,spread,3,0.00862,4.769953596287703
com-LiveJournal,88,false,spread,4,0.00819,5.02039072039072
com-LiveJournal,88,false,spread,5,0.00944,4.35561440677966
com-LiveJournal,88,false,spread,6,0.00797,5.158971141781681
com-LiveJournal,88,false,spread,7,0.00806,5.10136476426799
com-LiveJournal,88,false,spread,8,0.00834,4.93009592326139
com-LiveJournal,88,false,spread,9,0.00788,5.217893401015227
com-LiveJournal,88,false,spread,10,0.00865,4.753410404624277
com-LiveJournal,88,true,close,1,0.00957,5.406792058516196
com-LiveJournal,88,true,close,2,0.00955,5.418115183246074
com-LiveJournal,88,true,close,3,0.01002,5.163972055888223
com-LiveJournal,88,true,close,4,0.00956,5.412447698744769
com-LiveJournal,88,true,close,5,0.00949,5.452370916754478
com-LiveJournal,88,true,close,6,0.00946,5.469661733615222
com-LiveJournal,88,true,close,7,0.00942,5.492887473460722
com-LiveJournal,88,true,close,8,0.01009,5.12814667988107
com-LiveJournal,88,true,close,9,0.01036,4.99449806949807
com-LiveJournal,88,true,close,10,0.00976,5.301536885245902
com-LiveJournal,88,true,spread,1,0.00944,4.044385593220339
com-LiveJournal,88,true,spread,2,0.01003,3.8064805583250245
com-LiveJournal,88,true,spread,3,0.00984,3.879979674796748
com-LiveJournal,88,true,spread,4,0.0094,4.061595744680851
com-LiveJournal,88,true,spread,5,0.00954,4.001991614255765
com-LiveJournal,88,true,spread,6,0.0098,3.8958163265306123
com-LiveJournal,88,true,spread,7,0.01015,3.7614778325123153
com-LiveJournal,88,true,spread,8,0.00963,3.964589823468328
com-LiveJournal,88,true,spread,9,0.00919,4.154406964091403
com-LiveJournal,88,true,spread,10,0.01019,3.746712463199215
com-Orkut,1,false,close,1,0.08089,0.9791321547780936
com-Orkut,1,false,close,2,0.0807,0.9814374225526642
com-Orkut,1,false,close,3,0.079,1.0025569620253163
com-Orkut,1,false,close,4,0.07894,1.0033189764378008
com-Orkut,1,false,close,5,0.0787,1.0063786531130876
com-Orkut,1,false,close,6,0.07877,1.0054843214421734
com-Orkut,1,false,close,7,0.07889,1.0039548738750157
com-Orkut,1,false,close,8,0.079,1.0025569620253163
com-Orkut,1,false,close,9,0.07855,1.0083004455760662
com-Orkut,1,false,close,10,0.07858,1.0079155001272588
com-Orkut,1,false,spread,1,0.08118,0.9972283813747228
com-Orkut,1,false,spread,2,0.08133,0.9953891552932497
com-Orkut,1,false,spread,3,0.08128,0.9960014763779527
com-Orkut,1,false,spread,4,0.08109,0.9983351831298558
com-Orkut,1,false,spread,5,0.08144,0.994044695481336
com-Orkut,1,false,spread,6,0.08133,0.9953891552932497
com-Orkut,1,false,spread,7,0.08128,0.9960014763779527
com-Orkut,1,false,spread,8,0.08095,1.0000617665225449
com-Orkut,1,false,spread,9,0.07977,1.0148552087250846
com-Orkut,1,false,spread,10,0.0799,1.0132040050062578
com-Orkut,1,true,close,1,0.08122,0.9999507510465402
com-Orkut,1,true,close,2,0.08141,0.9976170003685051
com-Orkut,1,true,close,3,0.08088,1.0041543026706232
com-Orkut,1,true,close,4,0.08127,0.9993355481727575
com-Orkut,1,true,close,5,0.08145,0.9971270718232045
com-Orkut,1,true,close,6,0.08114,1.0009366526990386
com-Orkut,1,true,close,7,0.08116,1.0006899950714638
com-Orkut,1,true,close,8,0.08113,1.0010600271169727
com-Orkut,1,true,close,9,0.08123,0.9998276498830482
com-Orkut,1,true,close,10,0.08127,0.9993355481727575
com-Orkut,1,true,spread,1,0.08067,1.005627866617082
com-Orkut,1,true,spread,2,0.08097,1.0019019389897492
com-Orkut,1,true,spread,3,0.08072,1.0050049554013876
com-Orkut,1,true,spread,4,0.08119,0.9991870920064048
com-Orkut,1,true,spread,5,0.0814,0.9966093366093366
com-Orkut,1,true,spread,6,0.08127,0.9982035191337518
com-Orkut,1,true,spread,7,0.08109,1.0004192872117401
com-Orkut,1,true,spread,8,0.08149,0.9955086513682659
com-Orkut,1,true,spread,9,0.0814,0.9966093366093366
com-Orkut,1,true,spread,10,0.08104,1.0010365251727542
com-Orkut,4,false,close,1,0.08398,0.9431055013098356
com-Orkut,4,false,close,2,0.08381,0.945018494213101
com-Orkut,4,false,close,3,0.08439,0.9385235217442823
com-Orkut,4,false,close,4,0.08408,0.9419838249286393
com-Orkut,4,false,close,5,0.08422,0.9404179529802896
com-Orkut,4,false,close,6,0.08421,0.940529628310177
com-Orkut,4,false,close,7,0.08403,0.9425443294061645
com-Orkut,4,false,close,8,0.08419,0.9407530585580235
com-Orkut,4,false,close,9,0.08398,0.9431055013098356
com-Orkut,4,false,close,10,0.08374,0.9458084547408646
com-Orkut,4,false,spread,1,0.07627,1.061426511079061
com-Orkut,4,false,spread,2,0.09185,0.8813826891671203
com-Orkut,4,false,spread,3,0.08972,0.9023071778867588
com-Orkut,4,false,spread,4,0.06586,1.2291982994230184
com-Orkut,4,false,spread,5,0.06871,1.1782127783437637
com-Orkut,4,false,spread,6,0.0667,1.2137181409295352
com-Orkut,4,false,spread,7,0.07626,1.0615656963021243
com-Orkut,4,false,spread,8,0.06625,1.2219622641509433
com-Orkut,4,false,spread,9,0.08536,0.9483950328022492
com-Orkut,4,false,spread,10,0.08576,0.9439715485074627
com-Orkut,4,true,close,1,0.0768,1.0575
com-Orkut,4,true,close,2,0.08534,0.9516756503398172
com-Orkut,4,true,close,3,0.0825,0.9844363636363636
com-Orkut,4,true,close,4,0.08032,1.0111553784860556
com-Orkut,4,true,close,5,0.07935,1.02351606805293
com-Orkut,4,true,close,6,0.07862,1.033019587891122
com-Orkut,4,true,close,7,0.07671,1.0587407117716072
com-Orkut,4,true,close,8,0.07835,1.0365794511805997
com-Orkut,4,true,close,9,0.07691,1.0559875178780391
com-Orkut,4,true,close,10,0.07757,1.0470027072321773
com-Orkut,4,true,spread,1,0.07158,1.1333333333333333
com-Orkut,4,true,spread,2,0.08427,0.9626676159962028
com-Orkut,4,true,spread,3,0.08474,0.9573282983242861
com-Orkut,4,true,spread,4,0.0844,0.9611848341232228
com-Orkut,4,true,spread,5,0.08622,0.940895383901647
com-Orkut,4,true,spread,6,0.06732,1.205050505050505
com-Orkut,4,true,spread,7,0.06651,1.2197263569388062
com-Orkut,4,true,spread,8,0.06802,1.1926492208174067
com-Orkut,4,true,spread,9,0.07058,1.1493907622555966
com-Orkut,4,true,spread,10,0.08472,0.9575542965061379
com-Orkut,12,false,close,1,0.0427,1.8548477751756438
com-Orkut,12,false,close,2,0.04227,1.8737165838656256
com-Orkut,12,false,close,3,0.04243,1.8666509545133159
com-Orkut,12,false,close,4,0.04239,1.868412361405992
com-Orkut,12,false,close,5,0.04297,1.8431929252967185
com-Orkut,12,false,close,6,0.04308,1.8384865366759515
com-Orkut,12,false,close,7,0.04227,1.8737165838656256
com-Orkut,12,false,close,8,0.04319,1.8338041213243805
com-Orkut,12,false,close,9,0.04299,1.8423354268434518
com-Orkut,12,false,close,10,0.04296,1.8436219739292365
com-Orkut,12,false,spread,1,0.04362,1.8559147180192572
com-Orkut,12,false,spread,2,0.04618,1.75303161541793
com-Orkut,12,false,spread,3,0.03702,2.1867909238249594
com-Orkut,12,false,spread,4,0.04771,1.6968140850974638
com-Orkut,12,false,spread,5,0.04423,1.8303187881528376
com-Orkut,12,false,spread,6,0.04389,1.8444976076555024
com-Orkut,12,false,spread,7,0.04532,1.786297440423654
com-Orkut,12,false,spread,8,0.03896,2.0779004106776178
com-Orkut,12,false,spread,9,0.04398,1.8407230559345158
com-Orkut,12,false,spread,10,0.03607,2.244385916273912
com-Orkut,12,true,close,1,0.03479,2.3344639264156366
com-Orkut,12,true,close,2,0.04117,1.9726985669176584
com-Orkut,12,true,close,3,0.03808,2.1327731092436975
com-Orkut,12,true,close,4,0.03933,2.064988558352403
com-Orkut,12,true,close,5,0.03667,2.2147804745023176
com-Orkut,12,true,close,6,0.04167,1.9490280777537796
com-Orkut,12,true,close,7,0.03875,2.095896774193548
com-Orkut,12,true,close,8,0.04117,1.9726985669176584
com-Orkut,12,true,close,9,0.03913,2.075543061589573
com-Orkut,12,true,close,10,0.04268,1.9029053420805997
com-Orkut,12,true,spread,1,0.04599,1.7639486844966297
com-Orkut,12,true,spread,2,0.03467,2.339890395154312
com-Orkut,12,true,spread,3,0.04384,1.8504562043795623
com-Orkut,12,true,spread,4,0.04682,1.7326783425886374
com-Orkut,12,true,spread,5,0.04573,1.7739776951672863
com-Orkut,12,true,spread,6,0.04552,1.7821616871704746
com-Orkut,12,true,spread,7,0.04646,1.7461041756349547
com-Orkut,12,true,spread,8,0.0413,1.9642615012106537
com-Orkut,12,true,spread,9,0.04527,1.792003534349459
com-Orkut,12,true,spread,10,0.04837,1.677155261525739
com-Orkut,22,false,close,1,0.02623,3.019519634006862
com-Orkut,22,false,close,2,0.02614,3.02991583779648
com-Orkut,22,false,close,3,0.02606,3.039217191097467
com-Orkut,22,false,close,4,0.02608,3.0368865030674845
com-Orkut,22,false,close,5,0.02602,3.0438893159108376
com-Orkut,22,false,close,6,0.02628,3.013774733637747
com-Orkut,22,false,close,7,0.02626,3.016070068545316
com-Orkut,22,false,close,8,0.02592,3.0556327160493826
com-Orkut,22,false,close,9,0.02623,3.019519634006862
com-Orkut,22,false,close,10,0.02587,3.0615384615384613
com-Orkut,22,false,spread,1,0.03431,2.35951617604197
com-Orkut,22,false,spread,2,0.03398,2.3824308416715714
com-Orkut,22,false,spread,3,0.03393,2.385941644562334
com-Orkut,22,false,spread,4,0.03043,2.6603680578376605
com-Orkut,22,false,spread,5,0.03257,2.4855695425237947
com-Orkut,22,false,spread,6,0.03258,2.4848066298342544
com-Orkut,22,false,spread,7,0.03308,2.447249093107618
com-Orkut,22,false,spread,8,0.03345,2.4201793721973095
com-Orkut,22,false,spread,9,0.02899,2.7925146602276647
com-Orkut,22,false,spread,10,0.03326,2.4340048105832834
com-Orkut,22,true,close,1,0.0272,2.9858823529411764
com-Orkut,22,true,close,2,0.02979,2.7262839879154077
com-Orkut,22,true,close,3,0.02422,3.3532617671345997
com-Orkut,22,true,close,4,0.02818,2.8820440028388927
com-Orkut,22,true,close,5,0.03062,2.652384062704115
com-Orkut,22,true,close,6,0.02374,3.42106149957877
com-Orkut,22,true,close,7,0.02692,3.0169390787518573
com-Orkut,22,true,close,8,0.02849,2.8506844506844504
com-Orkut,22,true,close,9,0.02197,3.6966772872098312
com-Orkut,22,true,close,10,0.02632,3.0857142857142854
com-Orkut,22,true,spread,1,0.03266,2.4838946723821187
com-Orkut,22,true,spread,2,0.02552,3.1788401253918495
com-Orkut,22,true,spread,3,0.03281,2.472538860103627
com-Orkut,22,true,spread,4,0.03271,2.4800978294099663
com-Orkut,22,true,spread,5,0.03332,2.43469387755102
com-Orkut,22,true,spread,6,0.03301,2.4575583156619207
com-Orkut,22,true,spread,7,0.02945,2.754634974533107
com-Orkut,22,true,spread,8,0.03206,2.5303805364940737
com-Orkut,22,true,spread,9,0.03113,2.605974943784131
com-Orkut,22,true,spread,10,0.03244,2.500739827373613
com-Orkut,28,false,close,1,0.02428,3.2620263591433276
com-Orkut,28,false,close,2,0.02404,3.2945923460898503
com-Orkut,28,false,close,3,0.02372,3.339038785834738
com-Orkut,28,false,close,4,0.02385,3.32083857442348
com-Orkut,28,false,close,5,0.02412,3.283665008291874
com-Orkut,28,false,close,6,0.0237,3.3418565400843883
com-Orkut,28,false,close,7,0.02333,3.3948564080582937
com-Orkut,28,false,close,8,0.02416,3.278228476821192
com-Orkut,28,false,close,9,0.02398,3.302835696413678
com-Orkut,28,false,close,10,0.02367,3.3460920997042667
com-Orkut,28,false,spread,1,0.027,2.9983333333333335
com-Orkut,28,false,spread,2,0.02776,2.9162463976945245
com-Orkut,28,false,spread,3,0.02512,3.222730891719745
com-Orkut,28,false,spread,4,0.02869,2.8217148832345766
com-Orkut,28,false,spread,5,0.02693,3.006126995915336
com-Orkut,28,false,spread,6,0.02479,3.265631302944736
com-Orkut,28,false,spread,7,0.02859,2.8315844700944384
com-Orkut,28,false,spread,8,0.02538,3.1897163120567376
com-Orkut,28,false,spread,9,0.02466,3.282846715328467
com-Orkut,28,false,spread,10,0.02813,2.877888375399929
com-Orkut,28,true,close,1,0.02917,2.7842303736715803
com-Orkut,28,true,close,2,0.02733,2.971679473106476
com-Orkut,28,true,close,3,0.0278,2.921438848920863
com-Orkut,28,true,close,4,0.02905,2.7957314974182443
com-Orkut,28,true,close,5,0.02786,2.9151471643933955
com-Orkut,28,true,close,6,0.02783,2.918289615522817
com-Orkut,28,true,close,7,0.02901,2.799586349534643
com-Orkut,28,true,close,8,0.02806,2.8943692088382034
com-Orkut,28,true,close,9,0.02493,3.2577617328519852
com-Orkut,28,true,close,10,0.02712,2.994690265486726
com-Orkut,28,true,spread,1,0.02822,2.874698795180723
com-Orkut,28,true,spread,2,0.02754,2.9456790123456793
com-Orkut,28,true,spread,3,0.02812,2.8849217638691322
com-Orkut,28,true,spread,4,0.0266,3.049774436090226
com-Orkut,28,true,spread,5,0.02731,2.9704870010984985
com-Orkut,28,true,spread,6,0.02786,2.9118449389806176
com-Orkut,28,true,spread,7,0.0273,2.9715750915750916
com-Orkut,28,true,spread,8,0.02641,3.0717152593714503
com-Orkut,28,true,spread,9,0.02675,3.032672897196262
com-Orkut,28,true,spread,10,0.02613,3.104630692690394
com-Orkut,36,false,close,1,0.02019,3.922833085685983
com-Orkut,36,false,close,2,0.02022,3.917012858555885
com-Orkut,36,false,close,3,0.02041,3.8805487506124443
com-Orkut,36,false,close,4,0.02028,3.905424063116371
com-Orkut,36,false,close,5,0.02029,3.9034992607195664
com-Orkut,36,false,close,6,0.02024,3.913142292490118
com-Orkut,36,false,close,7,0.01984,3.9920362903225803
com-Orkut,36,false,close,8,0.02031,3.899655342195962
com-Orkut,36,false,close,9,0.02029,3.9034992607195664
com-Orkut,36,false,close,10,0.02045,3.8729584352078237
